CommentDate,Date,RestaurantName,Comment,Address
2023-08-28,2023-09-16,Reyna,"This Mediterranean Tapas restaurant is a Game changer!The moment I stepped in through our door, I fell in love with the ambiance & was transported to world of aromatic flavors. It's such a beautiful restaurant.The menu features a selection of small plates & signature cocktails inspired by the vibrant cuisine across the Mediterranean. The creativity & flavors of the dishes are absolutely mind blowing  From the falafel sliders to the Lebanese tacos to lamb baklava to the Manchego & cauliflower croquettes, you'll be saying wow after each bite! & the cocktails are super unique & have such great presentation. These are all a 10 out of 10. We also tried the Reyna Paella but it was a bit too strong on the saffron for our liking.Great place for after work bites, date night, girls night, special occasions, celebrations & more.Everyone was super friendly & accommodating :)","11 E 13th St New York, NY 10003"
2023-08-21,2023-09-16,Les Enfants de Boheme,Nice vibe here and good food. The space feels authentically Parisian and live music isn't too loud.,"177 Henry St New York, NY 10002"
2023-08-14,2023-09-16,Les Enfants de Boheme,"Had the Steak frittes and it was lovely. For something I was looking forward to all week, it really delivered.","177 Henry St New York, NY 10002"
2023-07-25,2023-09-16,Les Enfants de Boheme,The service is unbeatable and so friendly. You'll feel like you live down the block within 5 minutes of sitting at the bar. The food was fabulous and I'd go to war for Gaby's candles! Honestly this is a place I'd go to multiple times a week if I could. It has such a fun vibe.,"177 Henry St New York, NY 10002"
2023-07-25,2023-09-16,Les Enfants de Boheme,"My first time there, ordered two appetizers and two entrees. It was a rainy night and it was super humid out. There were only a few people at the restaurant. We have to ask the waitress to open the AC for us because we are all sweating... My friends ordered a rose and a lemonade. The lemonade was nothing but tap water with a piece of lemon. No taste at all. We ordered the same thing again thinking the waitress might've gotten us the wrong drink. We also asked what's inside the lemonade, the waitress said it's water with lemon and some syrup... at least she is being honest about it. Do not try:( So both of the appetizers we ordered are pretty good ( tartare and egg white bacon toast). There come the main courses which are the duck and mussels with white wine sauce and it was recommended on the daily special board. The duck was very good, soft, and juicy, but when the mussels came, we all smelled something weird, and thinking was probably the fishy smells of the seafood then when we were eating them, a lot of the mussels were spoiled, and gone bad. I mean if we can smell something wrong, the chef should've known and shouldn't be serving it to the customers. We didn't take a pic of the mussels because it didn't look good anyways. It was not a good experience, to be honest.","177 Henry St New York, NY 10002"
2019-07-12,2023-09-16,Les Enfants de Boheme,"First time there, ordered two appetizers and two entrees. It was a raining night and it was super humid out. There were only few people at the restaurant. We have to ask the waitress to open the AC for us because we are all sweating... My friends ordered a rose and a lemonade. The lemonade was nothing but tap water with a piece of lemon. No taste at all. We ordered the same thing again thinking the waitress might've gotten us a wrong drink. We also asked what's inside the lemonade, the waitress said it's literally water with lemon and some syrup... at least she is being honest about it. Do not try:( so both of the appetizers we ordered are pretty good ( tartare and egg white bacon toast). There comes the main courses which are the duck and mussels with white wine sauce and it was recommended on the daily special board. The duck was very good, soft and juicy, but when the mussels came, we all smelled something weird, and thinking was probably the fishy smells of the seafood but then when we were eating them, a lot of the mussels were actually spoiled and gone bad. I mean if we can smell something wrong, the chef should've known and shouldn't be serving it to the customers. We didn't take pic of the mussels because it didn't look good anyways. It was not a good experience to be honest.","177 Henry St New York, NY 10002"
2023-07-20,2023-09-16,Les Enfants de Boheme,Solid steak frites! Had a nice time at the bar with very quick service. Will definitely go back when I'm in the neighborhood.,"177 Henry St New York, NY 10002"
2023-06-30,2023-09-16,Les Enfants de Boheme,"Excellent French bar & restaurant. Smart menu and well executed. Chill live tunes give the piece a great vibe.This place has style, great food, and happy staff that pays attention to detail.My new favorite on the LES.","177 Henry St New York, NY 10002"
2023-06-21,2023-09-16,Les Enfants de Boheme,"This place was so good! Cute French bistro atmosphere, great service and friendly staff.The food was delicious! We ordered the spinach and artichoke dip, gazpacho, the green pea risotto (the vegetarian entrée of the day), the salmon, and the steak frites. Everything was incredible, well executed.Would definitely come back again.","177 Henry St New York, NY 10002"
2023-05-03,2023-09-16,Les Enfants de Boheme,Sat at the barQuaint place Amazing foodGreat bartenderCant wait to head backThere,"177 Henry St New York, NY 10002"
2023-04-25,2023-09-16,Les Enfants de Boheme,"After seeing this place on social media, came here for dinner on a Wednesday night for a reservation. Walked in before my boyfriend and was ignored for a few minutes before someone sitting at the bar turned around and said ""are you waiting for a table?"" ""I have a reservation"" ""oh... you can wait at the bar"".Got seated fine, order was taken. Appetizer came out quick and was warm and delicious. Mains came out shortly after and while delicious, was mostly cold. During the main course I asked for a glass of wine and never got it. While we were finishing our mains, a HUGE group came in and got seated. We basically were ignored from that moment on. I feel bad for the one waitress that was handling the whole dining room, but the bartender and host (aka man sitting at the bar who ignored me) did nothing to help.Finally got our waitress's attention for the check (dirty dishes still in front of us). Mediocre at best all around. Looks can be deceiving from social media. Would not recommend to friends or colleagues.","177 Henry St New York, NY 10002"
